"Product","Time","Vendor","Brand","Vendite.in.Valore","Vendite.in.Valore.Senza.promozioni","Vendite.in.Valore.Con.promozioni","Vendite.in.Valore.Solo.Special.Pack","Vendite.in.Valore.Solo.Volantino","Vendite.in.Valore.Solo.Display","Vendite.in.Valore.Solo.Riduzione.Prezzo","Vendite.in.Valore.Solo.Sconto.Loyalty","Vendite.in.Valore.Con.Special.Pack.e.Volantino","Vendite.in.Valore.Con.Special.Pack.e.Display","Vendite.in.Valore.Con.Special.Pack.e.Riduzione.Prezzo","Vendite.in.Valore.Con.Special.Pack.e.Sconto.Loyalty","Vendite.in.Valore.Con.Volantino.e.Display","Vendite.in.Valore.Con.Volantino.e.Riduzione.Prezzo","Vendite.in.Valore.Con.Volantino.e.Sconto.Loyalty","Vendite.in.Valore.Con.Display.e.Riduzione.Prezzo","Vendite.in.Valore.Con.Display.e.Sconto.Loyalty","Vendite.in.Valore.Con.Riduzione.Prezzo.e.Sconto.Loyalty","Vendite.in.Valore.Con.Special.Pack..Volantino.e.Display","Vendite.in.Valore.Con.Special.Pack..Volantino.e.Riduzione.Prezzo","Vendite.in.Valore.Con.Special.Pack..Volantino.e.Sconto.Loyalty","Vendite.in.Valore.Con.Volantino..Display.e.Riduzione.Prezzo","Vendite.in.Valore.Con.Volantino..Display.e.Sconto.Loyalty","Vendite.in.Valore.Con.Display..Riduzione.Prezzo.e.Sconto.Loyalty","Vendite.in.Valore.Con.Special.Pack..Display.e.Riduzione.Prezzo","Vendite.in.Valore.Con.Special.Pack..Riduzione.Prezzo.e.Sconto.Loyalty","Vendite.in.Valore.Con.Volantino..Riduzione.Prezzo.e.Sconto.Loyalty","Vendite.in.Valore.Con.Special.Pack..Display.e.Sconto.Loyalty","Vendite.in.Valore.Con.Special.Pack..Volantino..Display.e.Riduzione.Prezzo","Vendite.in.Valore.Con.Special.Pack..Volantino..Display.e.Sconto.Loyalty","Vendite.in.Valore.Con.Volantino..Display..Riduzione.Prezzo.e.Sconto.Loyalty","Vendite.in.Valore.Con.Special.Pack..Volantino..TPR.e.Sconto.Loyalty","Vendite.in.Valore.Con.Special.Pack..Display..TPR.e.Sconto.Loyalty","Vendite.in.Valore.Con.Special.Pack..Volantino..Display..TPR.e.Sconto.Loyalty","Vendite.in.Volume","Vendite.in.Volume.Con.promozioni","Vendite.in.Volume.Senza.promozioni","Sconto"
"MORETTI BIRRA LAGER REGOLARE 4.6 % BOTTIGLIA DI VETRO 99 CL 3 CT - 800143522521",2023-09-03,"GRUPPO HEINEKEN","MORETTI",39608.08,15593.02,24015.06,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,16430.4755976963,10284.8823004532,6145.59329724312,7.97243515732983
"MORETTI BIRRA LAGER REGOLARE 4.6 % BOTTIGLIA DI VETRO 99 CL 3 CT - 800143522521",2023-09-10,"GRUPPO HEINEKEN","MORETTI",41249.63,17548.87,23700.76,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,17031.940193882,10078.3484939575,6953.59169992447,6.81780628685659
"MORETTI BIRRA LAGER REGOLARE 4.6 % BOTTIGLIA DI VETRO 99 CL 3 CT - 800143522521",2023-09-17,"GRUPPO HEINEKEN","MORETTI",31885.2,19151.24,12733.96,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13073.0093871975,5645.91058731079,7427.0987998867,12.5314780889118
"MORETTI BIRRA LAGER REGOLARE 4.6 % BOTTIGLIA DI VETRO 99 CL 3 CT - 800143522521",2023-09-24,"GRUPPO HEINEKEN","MORETTI",31467.05,18544.47,12922.58,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,13115.411087122,5909.74558731079,7205.66549981117,15.0349893509052
"MORETTI BIRRA LAGER REGOLARE 4.6 % BOTTIGLIA DI VETRO 99 CL 3 CT - 800143522521",2023-10-01,"GRUPPO HEINEKEN","MORETTI",28286.77,17707.85,10578.92,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11200.2065876412,4432.2003012085,6768.00628643274,8.7743696500356
"MORETTI BIRRA LAGER REGOLARE 4.6 % BOTTIGLIA DI VETRO 99 CL 3 CT - 800143522521",2023-10-08,"GRUPPO HEINEKEN","MORETTI",42782.07,16314.48,26467.59,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18828.5327924752,12700.71,6127.82279247522,21.7256696942386
"MORETTI BIRRA LAGER REGOLARE 4.6 % BOTTIGLIA DI VETRO 99 CL 3 CT - 800143522521",2023-10-15,"GRUPPO HEINEKEN","MORETTI",68620.23,10250.42,58369.81,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,35533.9511873674,31625.2430873108,3908.70810005665,29.6205310511596
"MORETTI BIRRA LAGER REGOLARE 4.6 % BOTTIGLIA DI VETRO 99 CL 3 CT - 800143522521",2023-10-22,"GRUPPO HEINEKEN","MORETTI",59634.59,11802.43,47832.16,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,31367.5955981684,26964.0459036255,4403.54969454288,33.813959033759
"MORETTI BIRRA LAGER REGOLARE 4.6 % BOTTIGLIA DI VETRO 99 CL 3 CT - 800143522521",2023-10-29,"GRUPPO HEINEKEN","MORETTI",42317.08,10079.76,32237.32,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,19835.2538883305,15995.8358885193,3839.41799981117,23.2343033669149
"MORETTI BIRRA LAGER REGOLARE 4.6 % BOTTIGLIA DI VETRO 99 CL 3 CT - 800143522521",2023-11-05,"GRUPPO HEINEKEN","MORETTI",39709.26,13418.12,26291.14,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,17248.4233126831,12159.3976199341,5089.02569274902,17.9950006757876
"MORETTI BIRRA LAGER REGOLARE 4.6 % BOTTIGLIA DI VETRO 99 CL 3 CT - 800143522521",2023-11-12,"GRUPPO HEINEKEN","MORETTI",25017.6,12158.82,12858.78,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10190.2580948639,5598.32129516601,4591.93679969788,13.2546069084501
"MORETTI BIRRA LAGER REGOLARE 4.6 % BOTTIGLIA DI VETRO 99 CL 3 CT - 800143522521",2023-11-19,"GRUPPO HEINEKEN","MORETTI",24661.43,11642.07,13019.36,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9978.7346836853,5542.56448791504,4436.17019577026,10.4930260960196
"MORETTI BIRRA LAGER REGOLARE 4.6 % BOTTIGLIA DI VETRO 99 CL 3 CT - 800143522521",2023-11-26,"GRUPPO HEINEKEN","MORETTI",24710.96,9328.79,15382.17,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9970.17118972778,6485.49,3484.68118972778,11.4043197668625
"MORETTI BIRRA LAGER REGOLARE 4.6 % BOTTIGLIA DI VETRO 99 CL 3 CT - 800143522521",2023-12-03,"GRUPPO HEINEKEN","MORETTI",25520.18,10990.41,14529.77,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,11096.5733970165,6879.51,4217.06339701652,18.9603663264123
"MORETTI BIRRA LAGER REGOLARE 4.6 % BOTTIGLIA DI VETRO 99 CL 3 CT - 800143522521",2023-12-10,"GRUPPO HEINEKEN","MORETTI",28828.98,14945.5,13883.48,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12796.1261897278,7102.26,5693.86618972778,25.5270461411287
"MORETTI BIRRA LAGER REGOLARE 4.6 % BOTTIGLIA DI VETRO 99 CL 3 CT - 800143522521",2023-12-17,"GRUPPO HEINEKEN","MORETTI",18233.44,13999.91,4233.53,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,7155.43289154053,1814.67,5340.76289154053,11.001428528298
"MORETTI BIRRA LAGER REGOLARE 4.6 % BOTTIGLIA DI VETRO 99 CL 3 CT - 800143522521",2023-12-24,"GRUPPO HEINEKEN","MORETTI",23034.54,15331.06,7703.48,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9198.44640060425,3360.06,5838.38640060425,12.690685602882
"MORETTI BIRRA LAGER REGOLARE 4.6 % BOTTIGLIA DI VETRO 99 CL 3 CT - 800143522521",2023-12-31,"GRUPPO HEINEKEN","MORETTI",23934.18,17840.68,6093.5,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9292.8329903698,2496.78,6796.0529903698,7.03234177672768
"MORETTI BIRRA LAGER REGOLARE 4.6 % BOTTIGLIA DI VETRO 99 CL 3 CT - 800143522521",2024-01-07,"GRUPPO HEINEKEN","MORETTI",17820.55,14275.3,3545.25,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6931.32659637451,1554.3,5377.02659637451,14.0850069164636
"MORETTI BIRRA LAGER REGOLARE 4.6 % BOTTIGLIA DI VETRO 99 CL 3 CT - 800143522521",2024-01-14,"GRUPPO HEINEKEN","MORETTI",19080.81,14222.73,4858.08,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7564.25339701653,2168.1,5396.15339701652,14.9867392689559
"PERONI NASTRO AZZURRO BIRRA LAGER REGOLARE 5.2 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800000106793",2019-02-17,"PERONI","PERONI NASTRO AZZURRO",21010.77,14273.23,6737.54,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13198.8317907286,4391.64,8807.19179072857,5.33491824804538
"PERONI NASTRO AZZURRO BIRRA LAGER REGOLARE 5.2 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800000106793",2019-02-24,"PERONI","PERONI NASTRO AZZURRO",52441.65,11865.46,40576.19,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37500.9094899702,30223.9409033203,7276.9685866499,17.6646957588268
"PERONI NASTRO AZZURRO BIRRA LAGER REGOLARE 5.2 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800000106793",2019-03-03,"PERONI","PERONI NASTRO AZZURRO",48746.99,11614.06,37132.93,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,33984.805798502,26848.3313999748,7136.47439852715,15.0151395060778
"PERONI NASTRO AZZURRO BIRRA LAGER REGOLARE 5.2 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800000106793",2019-03-10,"PERONI","PERONI NASTRO AZZURRO",36121.46,12894.45,23227.01,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,24495.2267653155,16599.0263659859,7896.20039932966,14.3108111913854
"PERONI NASTRO AZZURRO BIRRA LAGER REGOLARE 5.2 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800000106793",2019-03-17,"PERONI","PERONI NASTRO AZZURRO",31593.24,18287.04,13306.2,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20840.9189264202,9403.02,11437.8989264202,11.4905735143039
"PERONI NASTRO AZZURRO BIRRA LAGER REGOLARE 5.2 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800000106793",2019-03-24,"PERONI","PERONI NASTRO AZZURRO",25497.49,17774.13,7723.36,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,16240.5737784469,5240.4,11000.1737784469,8.78777824510918
"PERONI NASTRO AZZURRO BIRRA LAGER REGOLARE 5.2 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800000106793",2019-03-31,"PERONI","PERONI NASTRO AZZURRO",39327.31,18807.43,20519.88,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30165.735474329,18648.3328710938,11517.4026032352,32.6155173702255
"PERONI NASTRO AZZURRO BIRRA LAGER REGOLARE 5.2 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800000106793",2019-04-07,"PERONI","PERONI NASTRO AZZURRO",39591.2,16575.17,23016.03,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30488.7527686357,20407.6619677734,10081.0908008623,31.4059101371936
"PERONI NASTRO AZZURRO BIRRA LAGER REGOLARE 5.2 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800000106793",2019-04-14,"PERONI","PERONI NASTRO AZZURRO",27368.33,16308.76,11059.57,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19170.8087990212,9119.2728012085,10051.5359978127,25.2537301053291
"PERONI NASTRO AZZURRO BIRRA LAGER REGOLARE 5.2 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800000106793",2019-04-21,"PERONI","PERONI NASTRO AZZURRO",31688.72,20399.51,11289.21,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20235.5405965948,7699.56,12535.9805965948,9.89762893563132
"PERONI NASTRO AZZURRO BIRRA LAGER REGOLARE 5.2 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800000106793",2019-04-28,"PERONI","PERONI NASTRO AZZURRO",37665.45,17091.25,20574.2,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25444.0295918977,14885.6861947632,10558.3433971345,14.6160870104886
"PERONI NASTRO AZZURRO BIRRA LAGER REGOLARE 5.2 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800000106793",2019-05-05,"PERONI","PERONI NASTRO AZZURRO",76900.54,13543.36,63357.18,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,54494.1473951519,46101.9701959276,8392.17719922423,14.8421720476643
"PERONI NASTRO AZZURRO BIRRA LAGER REGOLARE 5.2 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800000106793",2019-05-12,"PERONI","PERONI NASTRO AZZURRO",62732.03,11799.24,50932.79,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,44797.5196927428,37511.5882928467,7285.93139989615,16.1577245435778
"PERONI NASTRO AZZURRO BIRRA LAGER REGOLARE 5.2 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800000106793",2019-05-19,"PERONI","PERONI NASTRO AZZURRO",27249.51,13653.78,13595.73,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,17912.2942564344,9396.93465820312,8515.35959823132,9.76678821197264
"PERONI NASTRO AZZURRO BIRRA LAGER REGOLARE 5.2 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800000106793",2019-05-26,"PERONI","PERONI NASTRO AZZURRO",23036.35,12547.36,10488.99,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14780.7065911818,6930,7850.70659118176,5.29850726348442
"PERONI NASTRO AZZURRO BIRRA LAGER REGOLARE 5.2 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800000106793",2019-06-02,"PERONI","PERONI NASTRO AZZURRO",27730.91,15811.01,11919.9,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17813.2349943352,7871.16,9942.07499433518,4.77493169950263
"PERONI NASTRO AZZURRO BIRRA LAGER REGOLARE 5.2 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800000106793",2019-06-09,"PERONI","PERONI NASTRO AZZURRO",31526.44,17873.84,13652.6,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20351.1593873155,9324.67139556885,11026.4879917467,9.67641367418497
"PERONI NASTRO AZZURRO BIRRA LAGER REGOLARE 5.2 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800000106793",2019-06-16,"PERONI","PERONI NASTRO AZZURRO",53868.46,19319.84,34548.62,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37276.0673892117,25501.08,11774.9873892117,17.4287125256123
"PERONI NASTRO AZZURRO BIRRA LAGER REGOLARE 5.2 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800000106793",2019-06-23,"PERONI","PERONI NASTRO AZZURRO",59935.27,18247.87,41687.4,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,42509.9994023037,31380.36,11129.6394023037,18.9756038383561
"PERONI NASTRO AZZURRO BIRRA LAGER REGOLARE 5.2 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800000106793",2019-06-30,"PERONI","PERONI NASTRO AZZURRO",62946.26,20093,42853.26,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,43335.8375141716,30988.7819274902,12347.0555866814,15.0236683354243
"PERONI NASTRO AZZURRO BIRRA LAGER REGOLARE 5.2 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800000106793",2019-07-07,"PERONI","PERONI NASTRO AZZURRO",87882.1499609375,24783.43,63098.7199609375,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,61537.6738637924,46436.174397583,15101.4994662094,17.2014416578465
"PERONI NASTRO AZZURRO BIRRA LAGER REGOLARE 5.2 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800000106793",2019-07-14,"PERONI","PERONI NASTRO AZZURRO",53568.02,20885.47,32682.55,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,35505.2345950842,22659.4895983887,12845.7449966955,11.2883096384007
"PERONI NASTRO AZZURRO BIRRA LAGER REGOLARE 5.2 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800000106793",2019-07-21,"PERONI","PERONI NASTRO AZZURRO",41881.95,22640.81,19241.14,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,26636.8937877309,12847.2959945869,13789.597793144,8.78238594420395
"PERONI NASTRO AZZURRO BIRRA LAGER REGOLARE 5.2 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800000106793",2019-07-28,"PERONI","PERONI NASTRO AZZURRO",78130.35,20139.87,57990.48,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,52747.3517993045,40294.2275997734,12453.1241995311,11.0111642480647
"PERONI NASTRO AZZURRO BIRRA LAGER REGOLARE 5.2 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800000106793",2019-08-04,"PERONI","PERONI NASTRO AZZURRO",82209.47,18290.04,63919.43,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,56352.1924557138,45104.2282599592,11247.9641957545,12.8484918172461
"PERONI NASTRO AZZURRO BIRRA LAGER REGOLARE 5.2 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800000106793",2019-08-11,"PERONI","PERONI NASTRO AZZURRO",65727.03,16131.04,49595.99,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,44681.6171887207,34688.94,9992.67718872071,11.432369824822
"PERONI NASTRO AZZURRO BIRRA LAGER REGOLARE 5.2 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800000106793",2019-08-18,"PERONI","PERONI NASTRO AZZURRO",63262.19,17082.87,46179.32,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42672.4781951094,32410.0128012085,10262.4653939009,14.4028705318052
"PERONI NASTRO AZZURRO BIRRA LAGER REGOLARE 5.2 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800000106793",2019-08-25,"PERONI","PERONI NASTRO AZZURRO",68926.56,16028.83,52897.73,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,48029.6916010558,38134.2786000252,9895.41300103068,14.3645463910202
"PERONI NASTRO AZZURRO BIRRA LAGER REGOLARE 5.2 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800000106793",2019-09-01,"PERONI","PERONI NASTRO AZZURRO",63362.58,17925.95,45436.63,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,43364.7059987962,32051.6130020142,11313.0929967821,10.5345401157151
"PERONI NASTRO AZZURRO BIRRA LAGER REGOLARE 5.2 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800000106793",2019-09-08,"PERONI","PERONI NASTRO AZZURRO",53414.93,14565.57,38849.36,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,38305.7201900268,29292.463192749,9013.25699727774,17.930413462191
"PERONI NASTRO AZZURRO BIRRA LAGER REGOLARE 5.2 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800000106793",2019-09-15,"PERONI","PERONI NASTRO AZZURRO",32603.78,13246.29,19357.49,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21522.0587915468,13289.1,8232.95879154682,9.4652812141628
"PERONI NASTRO AZZURRO BIRRA LAGER REGOLARE 5.2 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800000106793",2019-09-22,"PERONI","PERONI NASTRO AZZURRO",31216.3,13519.21,17697.09,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20297.587188406,11816.64,8480.94718840599,6.04910980433135
"PERONI NASTRO AZZURRO BIRRA LAGER REGOLARE 5.2 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800000106793",2019-09-29,"PERONI","PERONI NASTRO AZZURRO",38228.03,11687.69,26540.34,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26045.995796299,18713.0262001133,7332.96959618569,11.0156449933737
"PERONI NASTRO AZZURRO BIRRA LAGER REGOLARE 5.2 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800000106793",2019-10-06,"PERONI","PERONI NASTRO AZZURRO",33328.88,11487.81,21841.07,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22610.0093968749,15544.1021987915,7065.9071980834,13.5750866181909
"PERONI NASTRO AZZURRO BIRRA LAGER REGOLARE 5.2 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800000106793",2019-10-13,"PERONI","PERONI NASTRO AZZURRO",24315.54,12277.91,12037.63,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15874.6433746719,8210.71018066406,7663.93319400787,8.48600128624413
"PERONI NASTRO AZZURRO BIRRA LAGER REGOLARE 5.2 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800000106793",2019-10-20,"PERONI","PERONI NASTRO AZZURRO",30969.46,11739.27,19230.19,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21457.5700471866,14111.4730517578,7346.0969954288,14.7240057929779
"PERONI NASTRO AZZURRO BIRRA LAGER REGOLARE 5.2 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800000106793",2019-10-27,"PERONI","PERONI NASTRO AZZURRO",34709.61,11861.99,22847.62,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,24439.3973914146,17081.2883935547,7358.10899785996,17.0284878590674
"PERONI NASTRO AZZURRO BIRRA LAGER REGOLARE 5.2 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800000106793",2019-11-03,"PERONI","PERONI NASTRO AZZURRO",33343.28,13508.64,19834.64,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,23039.8079954839,14581.3734036255,8458.43459185839,14.8265462592751
"PERONI NASTRO AZZURRO BIRRA LAGER REGOLARE 5.2 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800000106793",2019-11-10,"PERONI","PERONI NASTRO AZZURRO",22223.85,11987.29,10236.56,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,14608.4267921448,7092.84839355469,7515.57839859009,9.51538212049934
"PERONI NASTRO AZZURRO BIRRA LAGER REGOLARE 5.2 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800000106793",2019-11-17,"PERONI","PERONI NASTRO AZZURRO",31144.48,12562.19,18582.29,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,20977.558778801,12960.822590332,8016.73618846893,8.50467543674074
"PERONI NASTRO AZZURRO BIRRA LAGER REGOLARE 5.2 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800000106793",2019-11-24,"PERONI","PERONI NASTRO AZZURRO",22423.02,14090.55,8332.47,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,14709.1229877734,5704.45919677734,9004.66379099608,6.65332835265791
"PERONI NASTRO AZZURRO BIRRA LAGER REGOLARE 5.2 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800000106793",2019-12-01,"PERONI","PERONI NASTRO AZZURRO",18946.07,13943.66,5002.41,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,12109.660200963,3249.84,8859.82020096302,2.19401570004939
"PERONI NASTRO AZZURRO BIRRA LAGER REGOLARE 5.2 % BOTTIGLIA DI VETRO 66 CL 1 CT - 800000106793",2019-12-08,"PERONI","PERONI NASTRO AZZURRO",17165.34,12636.31,4529.03,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10931.8769841385,2989.14,7942.73698413849,4.76231042203811
